//	APORTES	HIDRAULICOS	SEMANALES	1909-2024											
//	SE	GRABA	UN	ARCHIVO	DATOS.TXT	CON:	GUARDAR	COMO	----	TEXTO	CON	FORMATO	(DELIMITADO	POR	TABULACIONES)
//	LAS	CRONICAS	DEBEN	ESTAR	COMPLETAS	SI	SE	QUIERE	USAR	PARA	SERIES	HISTORICAS			
ID_ESTIMACION	2025Ab														
DURACION_PASO	SEMANA														
CANTIDAD_MAX_PASOS_ANUALES	52														
CANTIDAD_DE_CRONICAS	116														
CRONICA	PASO	APORTE-BONETE	APORTE-PALMAR	APORTE-SALTO	CMgBrasil-Sur	ENSO34									
1977	1	727.3	272.3	4081.9	0	0.84									
1977	2	449.9	113.7	4320.7	0	0.84									
1977	3	744.6	48.1	5926.9	0	0.84									
1977	4	828.1	76.3	7814.1	0	0.84									
1977	5	384.2	110.3	4692.2	0	0.84									
1977	6	444	131.1	3858.3	0	0.55									
1977	7	1715.3	557	9941.5	0	0.55									
1977	8	1392.7	575	7590.1	0	0.55									
1977	9	2585.4	732.6	8313.7	0	0.55									
1977	10	2022.1	745.4	6026.2	0.32398	0.4									
1977	11	1238.1	445.8	4964.5	0.32398	0.4									
1977	12	518.4	47.2	2470.7	0.32398	0.4									
1977	13	1755.3	171.4	2317.2	0.32398	0.4									
1977	14	881.6	307.6	3782.7	0.18695	0.4									
1977	15	1369	396.3	4228.2	0.18695	-0.25									
1977	16	578.4	149.3	9080.9	0.18695	-0.25									
1977	17	1030.1	25	4471.7	0.18695	-0.25									
1977	18	909.3	128.4	4471.7	0.36513	-0.25									
1977	19	1627.4	674.6	3016	0.36513	-0.03									
1977	20	721.3	313.7	2294.1	0.36513	-0.03									
1977	21	516.5	331.6	1960.7	0.36513	-0.03									
1977	22	318.5	581	1800.9	0.33896	-0.03									
1977	23	255.7	223.1	2338	0.33896	0.36									
1977	24	221.8	233.1	1681.2	0.33896	0.36									
1977	25	888.2	218.3	1551	0.33896	0.36									
1977	26	1273.4	184	7647.2	0.41994	0.36									
1977	27	1550.9	557.2	6744.2	0.41994	0.45									
1977	28	2898.4	591.5	7744.8	0.41994	0.45									
1977	29	3819.9	327.5	8659.9	0.41994	0.45									
1977	30	5239.6	537	12637.2	0.41994	0.45									
1977	31	5055.4	737.1	12242.9	0.41042	0.45									
1977	32	2794.2	1416.7	11650.3	0.41042	0.25									
1977	33	1313.4	1135	7179.3	0.41042	0.25									
1977	34	406.8	290.9	8933.7	0.41042	0.25									
1977	35	121.3	92.8	10266.2	0.41042	0.25									
1977	36	248.5	117.5	5106.3	0.39328	0.44									
1977	37	501.5	1678.2	3157	0.39328	0.44									
1977	38	918.6	1141.9	6043.3	0.39328	0.44									
1977	39	931.5	246.8	6853	0.39328	0.44									
1977	40	419.2	393.9	2794.7	0.33913	0.89									
1977	41	3442.2	1584.2	5894	0.33913	0.89									
1977	42	3122.5	1240	4616.3	0.33913	0.89									
1977	43	2567.6	1041.3	4642.4	0.33913	0.89									
1977	44	1031.2	125	3447.4	0.2743	0.89									
1977	45	134.8	245.3	3724.1	0.2743	1.03									
1977	46	260.7	337.4	6220.2	0.2743	1.03									
1977	47	182.5	292.2	7197.4	0.2743	1.03									
1977	48	234	230.8	5742.1	0.11028	1.03									
1977	49	233.2	143.8	5205.3	0.11028	1.09									
1977	50	165.3	130.7	5734.2	0.11028	1.09									
1977	51	37.9	104.2	3788.1	0.11028	1.09									
1977	52	4.4	87.4	2616.8	0.11028	1.09									
1978	1	113.2	113.9	2616.8	0.18968	0.72									
1978	2	10.5	296.4	1439.4	0.18968	0.72									
1978	3	140.4	255.2	929.9	0.18968	0.72									
1978	4	422.7	234.4	2113	0.18968	0.72									
1978	5	2184.9	174.7	6225.1	0.18968	0.72									
1978	6	529.2	394	3462.1	0.49197	0.51									
1978	7	371.4	208.8	2069.9	0.49197	0.51									
1978	8	225.6	100.3	1315	0.49197	0.51									
1978	9	29.8	27.9	981	0.49197	0.51									
1978	10	42.2	31.1	879.1	0.29086	0.06									
1978	11	1261.8	228.8	939.8	0.29086	0.06									
1978	12	1284.6	1658	2226.8	0.29086	0.06									
1978	13	452	360.2	3042.2	0.29086	0.06									
1978	14	105.9	112.4	1151.1	0.53204	0.06									
1978	15	20.9	76.5	939.7	0.53204	-0.37									
1978	16	6.6	41	605.2	0.53204	-0.37									
1978	17	36.6	77.2	506.7	0.53204	-0.37									
1978	18	30	52.5	459.2	0.46738	-0.37									
1978	19	4.5	59.5	435.3	0.46738	-0.49									
1978	20	408.4	99	648.3	0.46738	-0.49									
1978	21	228.1	78.8	993.1	0.46738	-0.49									
1978	22	144.4	61.7	695.4	0.84691	-0.49									
1978	23	5.6	73.1	484.7	0.84691	-0.45									
1978	24	156.1	214.3	391.2	0.84691	-0.45									
1978	25	617.6	1035.9	1449.8	0.84691	-0.45									
1978	26	1770.4	1243.2	3612.9	0.28448	-0.45									
1978	27	1746.1	1212.8	3435.1	0.28448	-0.48									
1978	28	1206.7	1312.1	2742	0.28448	-0.48									
1978	29	570.7	536.8	4377	0.28448	-0.48									
1978	30	1178.9	178.1	6047.4	0.28448	-0.48									
1978	31	3055.4	763.8	10802.8	0.29525	-0.48									
1978	32	1745.8	345.7	6501.9	0.29525	-0.62									
1978	33	1160	142.9	3894.3	0.29525	-0.62									
1978	34	380.1	203.6	2684.6	0.29525	-0.62									
1978	35	340.5	258.7	2045.9	0.29525	-0.62									
1978	36	100.1	117.9	1355.8	0.31826	-0.6									
1978	37	520.7	103.7	1916.2	0.31826	-0.6									
1978	38	1050.2	2779.1	6745.5	0.31826	-0.6									
1978	39	497.6	525.9	2537.2	0.31826	-0.6									
1978	40	1313.4	1481.8	2537.2	0.50654	-0.34									
1978	41	450.1	408.5	2356.8	0.50654	-0.34									
1978	42	792.5	194.5	2068.8	0.50654	-0.34									
1978	43	728.9	524.4	1683.4	0.50654	-0.34									
1978	44	1213	381.4	4843.2	0.33631	-0.34									
1978	45	766	117.8	4907.3	0.33631	-0.15									
1978	46	484	236.2	4034	0.33631	-0.15									
1978	47	456.4	248.1	9435.4	0.33631	-0.15									
1978	48	1209.7	1039.3	16151	0.30046	-0.15									
1978	49	993.4	274.1	10642.8	0.30046	0.07									
1978	50	822.6	70.5	5126.7	0.30046	0.07									
1978	51	423.3	71.9	2773.5	0.30046	0.07									
1978	52	132.8	63.7	1682.5	0.30046	0.07									
1979	1	69.6	0	1117.4	0.03858	0.05									
1979	2	0	0	893.5	0.03858	0.05									
1979	3	0	0	574.8	0.03858	0.05									
1979	4	0	0	546.1	0.03858	0.05									
1979	5	0	0	501.5	0.03858	0.05									
1979	6	17.2	0	444.7	0	0.09									
1979	7	15.5	0	825	0	0.09									
1979	8	35.3	0	903.5	0	0.09									
1979	9	120.7	6.6	1628.4	0	0.09									
1979	10	74.9	13.8	1811.9	0.03784	0.13									
1979	11	54.2	11.4	1402.1	0.03784	0.13									
1979	12	30.7	19.2	963.1	0.03784	0.13									
1979	13	12.5	8.9	963.1	0.03784	0.13									
1979	14	32.2	9.5	553.2	0.09463	0.13									
1979	15	19.8	4.6	1021.4	0.09463	0.17									
1979	16	25.4	8.2	4391.1	0.09463	0.17									
1979	17	27.1	13.4	1913.8	0.09463	0.17									
1979	18	54.8	11.9	837	0	0.17									
1979	19	63.9	12.1	7963.7	0	-0.09									
1979	20	46.7	12.2	8604.5	0	-0.09									
1979	21	1.5	16.4	7273.9	0	-0.09									
1979	22	66.9	46.2	3522.9	0.15847	-0.09									
1979	23	14.7	89.3	2207.2	0.15847	0.04									
1979	24	30.9	53.6	2617.3	0.15847	0.04									
1979	25	0	42.9	1214.2	0.15847	0.04									
1979	26	33.7	56.3	1214.2	0.11161	0.04									
1979	27	16.7	85.7	5145.1	0.11161	-0.2									
1979	28	57.3	93	6386.4	0.11161	-0.2									
1979	29	98.2	161.7	3080.5	0.11161	-0.2									
1979	30	126.9	166.8	3557.9	0.11161	-0.2									
1979	31	208.6	254.4	4396.9	0.05042	-0.2									
1979	32	389.9	317.2	3670.5	0.05042	0.21									
1979	33	453	150.2	9166.6	0.05042	0.21									
1979	34	334.3	184.8	6602.8	0.05042	0.21									
1979	35	140.8	281.1	3353	0.05042	0.21									
1979	36	144.2	153.7	1977.1	0.00803	0.48									
1979	37	45.3	191.1	2955.8	0.00803	0.48									
1979	38	105.5	111.3	3597.9	0.00803	0.48									
1979	39	1861.7	583.3	11105.3	0.00803	0.48									
1979	40	2808.8	896.4	17478.4	0.00108	0.32									
1979	41	1879.7	840.4	21625.4	0.00108	0.32									
1979	42	788.7	1006.9	15058.9	0.00108	0.32									
1979	43	1001.5	797.2	11950.9	0.00108	0.32									
1979	44	530.9	399.1	18167.1	0	0.32									
1979	45	1372.2	816.6	12419.2	0	0.35									
1979	46	1490.9	711.5	8635.7	0	0.35									
1979	47	1344	945.4	7232	0	0.35									
1979	48	567.9	399.2	4838.1	0.00787	0.35									
1979	49	473.1	255.4	8943.8	0.00787	0.69									
1979	50	730.8	523.6	8470.2	0.00787	0.69									
1979	51	574.4	398.2	6410.1	0.00787	0.69									
1979	52	52.9	346.5	3599.4	0.00787	0.69									
1980	1	31.2	220.5	3527.7	0	0.55									
1980	2	0	142	2064.1	0	0.55									
1980	3	0	117.1	1375.6	0	0.55									
1980	4	0	163	1306.1	0	0.55									
1980	5	36.4	80.2	1444.1	0	0.55									
1980	6	0	40.6	1226.7	0	0.33									
1980	7	0	67.6	937	0	0.33									
1980	8	21.4	55.8	1032.6	0	0.33									
1980	9	10.1	11.4	1271.3	0	0.33									
1980	10	133.1	6.1	2669.7	0	0.09									
1980	11	329.3	9.6	3377.1	0	0.09									
1980	12	326.9	13.1	2288	0	0.09									
1980	13	707.7	27.3	2181.4	0	0.09									
1980	14	360.8	115.6	1866.1	0.0183	0.09									
1980	15	991	314.8	2541	0.0183	0.2									
1980	16	1953.9	376.1	3614.1	0.0183	0.2									
1980	17	2391.7	402.1	2718.7	0.0183	0.2									
1980	18	1625.9	526.8	2259	0.04943	0.2									
1980	19	586.3	151.6	5790.9	0.04943	0.13									
1980	20	128.3	953.2	5203.3	0.04943	0.13									
1980	21	312.6	1272.8	3248.3	0.04943	0.13									
1980	22	391	635.9	3248.3	0.09588	0.13									
1980	23	638.5	514.1	2544.6	0.09588	0.37									
1980	24	1426.8	1852.3	5674.7	0.09588	0.37									
1980	25	1487.2	1263.1	5132.3	0.09588	0.37									
1980	26	1537.1	920.6	4578.7	0.03063	0.37									
1980	27	1759.8	1528.7	3820.3	0.03063	0.02									
1980	28	1495.6	3446.5	3721.3	0.03063	0.02									
1980	29	776.2	1394.4	3146.9	0.03063	0.02									
1980	30	392.1	638	2092.3	0.03063	0.02									
1980	31	1066.4	682.2	7096.3	0.01482	0.02									
1980	32	2111.2	2795.5	5904.7	0.01482	-0.23									
1980	33	1485	1794.4	3387.3	0.01482	-0.23									
1980	34	444.3	1182.5	7370.6	0.01482	-0.23									
1980	35	217.3	375.8	6913.7	0.01482	-0.23									
1980	36	45.6	521	6915.7	0.00952	-0.12									
1980	37	39.5	710.4	3654	0.00952	-0.12									
1980	38	57.7	562	2626	0.00952	-0.12									
1980	39	27.5	334.4	4260.9	0.00952	-0.12									
1980	40	2764.1	2364.2	6073.9	0.02741	-0.11									
1980	41	3090.2	1191.4	4105.7	0.02741	-0.11									
1980	42	1535.4	691.3	7423.7	0.02741	-0.11									
1980	43	624.2	954.7	13825.6	0.02741	-0.11									
1980	44	102.3	367.3	14219.3	0.00298	-0.11									
1980	45	196.5	851.4	8957.3	0.00298	0.1									
1980	46	108.7	361.2	6271.3	0.00298	0.1									
1980	47	38.5	513.7	6878.9	0.00298	0.1									
1980	48	156	424.3	5524.9	0	0.1									
1980	49	236.6	262.7	5006.4	0	0.36									
1980	50	76.7	249.1	4847.9	0	0.36									
1980	51	313.6	232.8	4863.1	0	0.36									
1980	52	826.3	81	5846.1	0	0.36									
1981	1	367.9	96	3424.6	0	-0.45									
1981	2	178.2	102.5	2641.9	0	-0.45									
1981	3	103.6	113.8	3202	0	-0.45									
1981	4	232	68.6	4632.3	0	-0.45									
1981	5	1013.5	1056.3	4632.3	0	-0.45									
1981	6	423.1	1031.4	7099.7	0	-0.45									
1981	7	703.7	565.3	9446.3	0	-0.45									
1981	8	684.9	432	3426.1	0	-0.45									
1981	9	465.8	145.8	3426.1	0	-0.45									
1981	10	38.2	172.3	2352	0.43848	-0.02									
1981	11	74.7	251	1948	0.43848	-0.02									
1981	12	21.2	244.8	1183.6	0.43848	-0.02									
1981	13	0	255.4	961.4	0.43848	-0.02									
1981	14	0.1	82.2	818	0.32754	-0.02									
1981	15	18.7	86.1	845.3	0.32754	-0.17									
1981	16	22.2	70.1	659.6	0.32754	-0.17									
1981	17	75.4	82.5	1224.9	0.32754	-0.17									
1981	18	97.7	66.6	3886.1	0.40835	-0.17									
1981	19	260.9	714.8	4464.7	0.40835	-0.11									
1981	20	979.6	2533.7	4051.7	0.40835	-0.11									
1981	21	1358.3	2736.6	1669.9	0.40835	-0.11									
1981	22	944.9	247.4	1997.9	0.33888	-0.11									
1981	23	1110.9	120.6	1296.6	0.33888	-0.15									
1981	24	934	115.6	2400.4	0.33888	-0.15									
1981	25	563.8	61.2	2720.1	0.33888	-0.15									
1981	26	920.7	52.4	3626.7	0.44006	-0.15									
1981	27	1369	0	2054.4	0.44006	-0.43									
1981	28	616.3	0	1628.6	0.44006	-0.43									
1981	29	2166.7	0	2068.1	0.44006	-0.43									
1981	30	1238.6	0	1566	0.44006	-0.43									
1981	31	655.2	294.9	2571.7	0.43335	-0.43									
1981	32	2864	1019	3580.9	0.43335	-0.18									
1981	33	1309	1031.2	1368	0.43335	-0.18									
1981	34	201.8	1052.8	929.7	0.43335	-0.18									
1981	35	117.1	268.2	700	0.43335	-0.18									
1981	36	289.6	126.5	1342	0.48377	-0.07									
1981	37	2166.1	723.3	3298.6	0.48377	-0.07									
1981	38	2614.5	2081.4	2930.9	0.48377	-0.07									
1981	39	1255	1713.8	4893.4	0.48377	-0.07									
1981	40	395	0	3855.1	0.32042	-0.03									
1981	41	231.3	0	2900.6	0.32042	-0.03									
1981	42	0.8	0	1741.7	0.32042	-0.03									
1981	43	96.7	0	1556.6	0.32042	-0.03									
1981	44	245.3	377.3	1556.6	0.00795	-0.03									
1981	45	445	749	3056	0.00795	-0.27									
1981	46	343.7	458.9	3444.4	0.00795	-0.27									
1981	47	151.8	833.7	1556.6	0.00795	-0.27									
1981	48	14.7	1089.7	981.6	0.00008	-0.27									
1981	49	180.9	906.7	2640	0.00008	0.07									
1981	50	39.6	1152.6	2341.1	0.00008	0.07									
1981	51	54.2	1253.2	2151.1	0.00008	0.07									
1981	52	62.9	410.8	4552.4	0.00008	0.07									
1982	1	22.3	207.2	2093	0	-0.04									
1982	2	0	173.2	1114.6	0	-0.04									
1982	3	0	202.6	952	0	-0.04									
1982	4	0	234.3	611	0	-0.04									
1982	5	48.9	226.5	657	0	-0.04									
1982	6	142	229.9	1522.7	0.00008	-0.13									
1982	7	402.5	255.3	4239.7	0.00008	-0.13									
1982	8	568.5	335.2	4476.7	0.00008	-0.13									
1982	9	406	104.2	3475.4	0.00008	-0.13									
1982	10	182	124	1986.7	0.00008	-0.02									
1982	11	88.5	165.2	1035.6	0.00008	-0.02									
1982	12	21.5	169.1	902.6	0.00008	-0.02									
1982	13	16.7	141.9	819.3	0.00008	-0.02									
1982	14	64.6	364.5	726.9	0.01109	-0.02									
1982	15	0.7	83.6	657.6	0.01109	0.24									
1982	16	5.3	32.9	590	0.01109	0.24									
1982	17	23.3	146.6	537	0.01109	0.24									
1982	18	21.5	131.1	434.7	0.00008	0.24									
1982	19	71.1	100.8	1045.6	0.00008	0.65									
1982	20	179.2	2171.8	3741.7	0.00008	0.65									
1982	21	290.3	953.7	4199.4	0.00008	0.65									
1982	22	378.7	51.5	2542.7	0	0.65									
1982	23	368.1	1000.8	2608.4	0	0.92									
1982	24	718.5	1852.8	6636.6	0	0.92									
1982	25	1681.8	1770.8	11058.6	0	0.92									
1982	26	1129.8	869.5	7795.3	0	0.92									
1982	27	1655.5	933.9	11521.6	0	0.64									
1982	28	491.1	664.4	8953	0	0.64									
1982	29	933	806.8	10715	0	0.64									
1982	30	1217	2233.1	5146.7	0	0.64									
1982	31	1045.7	638.8	5146.7	0.00008	0.64									
1982	32	984.5	555.7	10170.4	0.00008	0.93									
1982	33	1344.9	315.5	11266.9	0.00008	0.93									
1982	34	1246.2	404.3	9778.1	0.00008	0.93									
1982	35	913.9	1761.2	8288.6	0.00008	0.93									
1982	36	671.8	324.4	7584.7	0.00099	1.39									
1982	37	1501.5	295.1	5326	0.00099	1.39									
1982	38	1780.3	1066.5	7796.4	0.00099	1.39									
1982	39	1239.2	527.5	9513.4	0.00099	1.39									
1982	40	924.8	333.1	9038.1	0	2									
1982	41	611.6	301.8	8473	0	2									
1982	42	572.5	253.8	6192.3	0	2									
1982	43	1172.7	459.3	10104	0	2									
1982	44	1414.6	289.4	18315.7	0	2									
1982	45	1458	643.9	20194	0	2.07									
1982	46	1132.8	698.2	22843.3	0	2.07									
1982	47	117.6	301.2	20647.6	0	2.07									
1982	48	182.6	274.8	13250.6	0	2.07									
1982	49	90.8	37.3	8287.3	0	2.33									
1982	50	160.7	138.7	4327.7	0	2.33									
1982	51	172.1	88.3	3388.9	0	2.33									
1982	52	168.2	112.7	3444.6	0	2.33									
1983	1	6.8	14	2125.9	0	2.43									
1983	2	12.7	14.5	2690.1	0	2.43									
1983	3	14.6	32.9	3035.6	0	2.43									
1983	4	14.4	79.9	1926.9	0	2.43									
1983	5	18.5	1.2	2156.7	0	2.43									
1983	6	0	38.6	2152.6	0	2.22									
1983	7	61.4	30.9	3202.9	0	2.22									
1983	8	734.2	197.7	9267.7	0	2.22									
1983	9	1555.2	45.2	14187.7	0	2.22									
1983	10	1834.1	39.3	15489.7	0	1.69									
1983	11	600.2	75.1	14019.6	0	1.69									
1983	12	500.8	156.5	14125.4	0	1.69									
1983	13	328	38.9	7231	0	1.69									
1983	14	294.9	312.9	7801.6	0	1.69									
1983	15	524.9	172.9	9078.7	0	1.12									
1983	16	149.1	42	6209.3	0	1.12									
1983	17	29.1	65.6	18010.7	0	1.12									
1983	18	309.5	264.9	18010.7	0	1.12									
1983	19	925.4	274.5	24934.3	0	1.12									
1983	20	902	116.8	22540	0	1.12									
1983	21	296.5	132	21256.7	0	1.12									
1983	22	36	65.9	18577.6	0	1.12									
1983	23	299.5	82.8	10843.1	0	0.62									
1983	24	317	107.4	5998.7	0	0.62									
1983	25	276.3	279.9	10607.6	0	0.62									
1983	26	233.8	154.5	9679.4	0	0.62									
1983	27	2255	1109.8	11549.7	0	-0.11									
1983	28	2128.1	473.9	16516.3	0	-0.11									
1983	29	1307.3	329.7	32394.3	0	-0.11									
1983	30	1131.8	136.2	24531	0	-0.11									
1983	31	573.5	391.7	19659.1	0	-0.11									
1983	32	504.8	109.8	19744	0	-0.13									
1983	33	1921.5	139.1	11048.6	0	-0.13									
1983	34	1052.2	435.4	11507.4	0	-0.13									
1983	35	1446.3	2965.5	6719.3	0	-0.13									
1983	36	363.2	1019.9	3378.9	0	-0.5									
1983	37	205.1	81.2	2365.4	0	-0.5									
1983	38	33.8	24.9	3510.6	0	-0.5									
1983	39	1732.8	3284.2	8212	0	-0.5									
1983	40	2162.3	2462.4	6282.6	0	-1.03									
1983	41	1387.2	986.1	3588.1	0	-1.03									
1983	42	1479.3	1101.8	7926.4	0	-1.03									
1983	43	1212.8	655	9233.1	0	-1.03									
1983	44	524.2	238.5	4682.6	0	-1.03									
1983	45	273.4	237.1	5596.7	0	-1.13									
1983	46	929.2	1187.7	4574.9	0	-1.13									
1983	47	1077.1	1112.9	4018.7	0	-1.13									
1983	48	534.1	0.7	3255.6	0	-1.13									
1983	49	57.9	8.2	1703.1	0	-0.95									
1983	50	174.2	8.2	1320.6	0	-0.95									
1983	51	6.6	8.2	1099.1	0	-0.95									
1983	52	138.2	8.2	1411.9	0	-0.95									
1984	1	135.2	93.2	1411.9	0	-0.8									
1984	2	1458.7	411.5	2003.1	0	-0.8									
1984	3	778.1	577.4	3274	0	-0.8									
1984	4	285.6	23.9	2995.7	0	-0.8									
1984	5	286.4	26.2	2932.9	0	-0.8									
1984	6	755.6	715.3	5146.3	0.00008	-0.53									
1984	7	1387	4657.8	3089.9	0.00008	-0.53									
1984	8	1796.6	2382.1	2877.1	0.00008	-0.53									
1984	9	3141.3	3365.3	6411.9	0.00008	-0.53									
1984	10	1876.3	1530.9	4429.3	0.55796	-0.48									
1984	11	754.7	737.8	2660.6	0.55796	-0.48									
1984	12	115.8	85.9	1435.4	0.55796	-0.48									
1984	13	260.3	36	5211.7	0.55796	-0.48									
1984	14	338.4	245.7	5211.7	0.27198	-0.48									
1984	15	334.5	66.7	2533.3	0.27198	-0.6									
1984	16	352.7	162.7	3342.4	0.27198	-0.6									
1984	17	672	189.9	6769.4	0.27198	-0.6									
1984	18	836.4	393.2	7682.7	0	-0.6									
1984	19	580.7	476.2	7282.1	0	-0.64									
1984	20	227.3	61.1	14029.7	0	-0.64									
1984	21	855.4	144	11540.6	0	-0.64									
1984	22	4901.3	2084.8	13434.1	0.24756	-0.64									
1984	23	5076.5	1816.5	11169	0.24756	-0.9									
1984	24	2387.6	1661.4	12468.9	0.24756	-0.9									
1984	25	1609.8	1335.1	12260.6	0.24756	-0.9									
1984	26	3491	1743.9	10839.6	0.20798	-0.9									
1984	27	3017	2785.3	10839.6	0.20798	-0.4									
1984	28	4096.9	3729.3	10438	0.20798	-0.4									
1984	29	1972.6	2193.9	12772.4	0.20798	-0.4									
1984	30	1518.9	582.3	9278.4	0.20798	-0.4									
1984	31	669	75.9	6902.7	0.0736	-0.4									
1984	32	629.4	144.7	6201.3	0.0736	-0.4									
1984	33	311.5	87.5	16414.7	0.0736	-0.4									
1984	34	180.5	63.2	13879.1	0.0736	-0.4									
1984	35	237.3	134	6925.3	0.0736	-0.4									
1984	36	198.8	91.7	4288.7	0.06094	-0.35									
1984	37	89.6	101	2519.4	0.06094	-0.35									
1984	38	550.4	759.3	3937.9	0.06094	-0.35									
1984	39	1955.8	1364.9	11713.9	0.06094	-0.35									
1984	40	1771.2	706.6	16023.3	0.06706	-0.83									
1984	41	1242.9	660.1	11583.6	0.06706	-0.83									
1984	42	508.2	581.8	14481	0.06706	-0.83									
1984	43	561.1	944.5	8219.7	0.06706	-0.83									
1984	44	1226.8	1875.2	4511	0.07211	-0.83									
1984	45	1294.7	1686.9	6511.3	0.07211	-1.18									
1984	46	960.8	844.3	10850.9	0.07211	-1.18									
1984	47	276.9	360.9	7865.6	0.07211	-1.18									
1984	48	130.1	77.2	3556.7	0.00869	-1.18									
1984	49	52.5	106.8	2510.3	0.00869	-1.53									
1984	50	31.3	59.9	2300.3	0.00869	-1.53									
1984	51	36	94.4	2522.3	0.00869	-1.53									
1984	52	19.2	32.9	1697	0.00869	-1.53									
1985	1	41.4	37.1	1227.1	0	-0.89									
1985	2	0	73.9	883.9	0	-0.89									
1985	3	11.7	35.9	709.1	0	-0.89									
1985	4	0	25.1	581.7	0	-0.89									
1985	5	20.1	13.8	563	0	-0.89									
1985	6	0	4.1	1044.3	0	-0.91									
1985	7	26.1	4.1	3542.4	0	-0.91									
1985	8	82.7	4.1	6172.3	0	-0.91									
1985	9	95	38.1	2727.6	0	-0.91									
1985	10	117.4	74.8	1488.7	0	-0.96									
1985	11	38.6	89.6	1330.9	0	-0.96									
1985	12	142.5	45.2	4339.1	0	-0.96									
1985	13	324.2	163.8	10510.4	0	-0.96									
1985	14	912	305.3	10859.6	0	-0.96									
1985	15	1044.6	237.3	11147.3	0	-0.98									
1985	16	693.4	161.4	12973.7	0	-0.98									
1985	17	198	157.9	5808.4	0	-0.98									
1985	18	338.5	82.3	5527.7	0	-0.98									
1985	19	712.5	129.3	10743.1	0	-0.9									
1985	20	1069	366.2	11013.3	0	-0.9									
1985	21	939.8	283.2	9372.7	0	-0.9									
1985	22	810	299.2	12277.3	0.15532	-0.9									
1985	23	741.3	285.2	7628.9	0.15532	-0.76									
1985	24	516.7	17.1	3887.4	0.15532	-0.76									
1985	25	697.4	627.2	3019.6	0.15532	-0.76									
1985	26	1248.2	1748.2	7179.9	0.14175	-0.76									
1985	27	1919.6	2425.2	10221.6	0.14175	-0.61									
1985	28	2189.5	0.4	7438.4	0.14175	-0.61									
1985	29	1290.3	394.6	4251.9	0.14175	-0.61									
1985	30	598.3	955.1	5053.3	0.14175	-0.61									
1985	31	1713.4	474.4	12898.9	0.16849	-0.61									
1985	32	2432.7	1463	15628.1	0.16849	-0.49									
1985	33	2540.7	901.4	10432.3	0.16849	-0.49									
1985	34	1572	646	4567.4	0.16849	-0.49									
1985	35	1579.5	577.9	4567.4	0.16849	-0.49									
1985	36	643.8	590.9	5264.6	0.15657	-0.57									
1985	37	1319.5	160.7	7663.9	0.15657	-0.57									
1985	38	2121.9	878.8	11557.3	0.15657	-0.57									
1985	39	2182.9	727	8019.7	0.15657	-0.57									
1985	40	953.9	602.5	4073.7	0.23216	-0.64									
1985	41	371.6	141.3	2954.9	0.23216	-0.64									
1985	42	1351.9	2159.6	5181.3	0.23216	-0.64									
1985	43	1281.3	1235.2	3464.9	0.23216	-0.64									
1985	44	820.3	532.6	2612.4	0.25311	-0.64									
1985	45	422.1	299.7	3154.4	0.25311	-0.43									
1985	46	364.5	428.4	1569.3	0.25311	-0.43									
1985	47	64.8	288.3	778.4	0.25311	-0.43									
1985	48	62.1	136.1	778.4	0.5135	-0.43									
1985	49	62.2	145.5	588.4	0.5135	-0.4									
1985	50	62.1	98.2	468.3	0.5135	-0.4									
1985	51	1.6	117.4	460	0.5135	-0.4									
1985	52	0	19.9	402.1	0.5135	-0.4									
